symbol,_id,address,business_scope,chairman,city,descrpt,email,main_business,manager,province,reg_capital,secretary,setup_date,website,company,dividend_startyear,exchange,exchange_,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
688066,2020Q4_1750547,北京市海淀区杏石口路益园文化创意产业基地A区1号楼5层,技术开发、技术转让、技术咨询、技术服务；计算机技术培训；基础软件服务；应用软件服务；数据处理；计算机维修；测绘服务；建设工程项目管理；销售计算机、软件及辅助设备、电子产品、机械设备、通讯设备、五金、交电、化工产品(不含危险化学品及一类易制毒化学品)、文化用品、体育用品、日用品；环境监测；技术检测；技术进出口、代理进出口、货物进出口；卫星传输服务；信息系统集成服务；海洋气象观测服务；导航定位服务；软件开发；工程勘察；工程设计；互联网信息服务；民用航空器；地震服务；生态资源监测；计算机系统服务；自然科学研究与试验发展；工程和技术研究与试验发展；农业科学研究与试验发展；销售自行开发后的产品。(市场主体依法自主选择经营项目、开展经营活动；互联网信息服务、工程勘察、工程设计以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。),王宇翔,北京市,公司是国内领先的遥感和北斗导航卫星应用服务商，致力于卫星应用软件国产化、行业应用产业化、应用服务商业化，研发并掌握了具有完全自主知识产权的基础软件平台和核心技术，为政府、军队、企业提供基础软件产品、系统设计开发和数据分析应用服务。公司拥有完全自主可控的卫星应用基础软件平台，其中遥感图像处理基础软件平台PIE于2017年入选中央国家机关软件协议供货清单，是遥感类唯一入选的产品。2019年1月中国测绘学会组织以院士专家为主的鉴定委员会对测绘科技成果进行集中评审鉴定，认为：“公司研发的国产自主高分遥感处理系统研制与应用技术上整体达到了国际先进水平，在基于相位一致性的异源影像匹配、区域网平差匀色技术方面达到了国际领先水平。该成果对遥感产业的发展具有积极的推动作用，创造了重大的经济和社会效益。”,ir@piesat.cn;zhangluping@piesat.cn,"公司是国内领先的遥感和北斗导航卫星应用服务商,致力于卫星应用软件国产化,行业应用产业化,应用服务商业化,研发并掌握了具有完全自主知识产权的基础软件平台和核心技术,为政府,企业以及其他有关部门提供基础软件产品,系统设计开发和数据分析应用服务.",王宇翔,北京,16631.89,王军,20080124,www.piesat.com.cn,航天宏图,0,SHSE,SHSE,软件,31110,-,软件应用,31110020,7025564000,19.39,1.44,¥42.78,科技,311,0.0,0,0,0.0,-10000.0,-400000,-2.49,2.49,1.0,46.63,39.12,43.0,-0.51,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750547
600750,2020Q4_1750538,江西省南昌市高新区火炬大道788号,中成药、化学药的生产和销售；糖类、巧克力、糖果、饮料等普通食品的生产和销售；保健食品、特殊医学用途食品等特殊食品的生产和销售；医疗器械的生产和销售；卫生湿巾等卫生用品的生产和销售；农副产品收购(粮食收购除外)；国内贸易及生产加工，国际贸易；研发服务、技术转让服务、技术咨询服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),卢小青,南昌市,公司系江西省国资委出资监管企业江中制药集团控股的国有上市公司，经过多年的发展，公司现已成为集中成药、保健食品、功能食品研制、生产及销售于一体的大型制药企业。公司生产基地——江中药谷生态环境世界一流，车间配有从欧美发达国家引进的世界先进的生产线，拥有全国知名的江中牌健胃消食片、江中牌复方草珊瑚含片、江中亮嗓、初元牌氨基酸口服液等主导产品。公司是国家GMP认证企业、ISO9001、ISO14001及OHSAS18001体系认证企业，国家级重点高新技术企业和国家级创新型试点企业，在江西首家创建“企业博士后科研工作站”，并与中国军事医学科学院、江西中医学院等联合建立“中药固体制剂制造技术国家工程中心”、“蛋白质药物国家工程研究中心”和“军科江中新药研究中心”，共同研究开发拥有自主知识产权，具备国际竞争力的创新药物。,jzyy@crjz.com,"主要产品:中成药,抗生素制剂,原料药.",蔡新平,江西,63000.0,田永静,19960918,www.jzjt.com,江中药业,2010,SHSE,SHSE,医药制造,20620,-,专用医药制造,20620020,8385300000,27.78,26.58,¥13.23,医疗保健,206,0.0,0,0,0.0,-10000.0,-1500000,-2.31,2.31,1.0,12.16,10.44,11.32,16.87,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750538
600884,2020Q4_1750539,浙江省宁波市鄞州区日丽中路777号杉杉大厦26层,服装、针织品、皮革制品的批发、零售；商标有偿许可使用；自营和代理货物和技术的进出口业务，但国家限定经营或禁止进出口的货物和技术除外；锂离子电池材料的批发、零售；房屋租赁；实业项目投资；以下限分支机构经营：服装、针织品、皮革制品的制造、加工，锂离子电池材料的生产、加工。,郑永刚,宁波市,公司成立于1992年，公司自1996年A股上市以来由国内第一家上市的服装企业转型为新能源产业领军企业，现有业务覆盖锂离子电池材料、电池系统集成(包括锂离子电容、动力电池PACK)、能源管理服务和充电桩建设及新能源汽车运营等新能源业务，以及服装、创投和融资租赁等业务，其中新能源业务已经成为公司主要的业绩来源及未来发展重点。经过多年发展，杉杉股份已经成为全球规模最大的锂离子电池材料综合供应商，并一直致力于将公司打造成为全球新能源产业的领导者。,ssgf@shanshan.com,"西服,休闲服,锂离子电池材料,衬衫",李智华,浙江,162800.92,陈莹,19921214,www.ssgf.net,杉杉股份,2018,SHSE,SHSE,化工,10130,-,特种化学制品,10130020,52580555000,143.34,79.37,¥33.74,基础材料,101,0.0,0,0,0.0,-10000.0,-1600000,-2.29,2.29,1.0,19.02,10.84,13.96,141.69,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750539
601816,2020Q4_1750549,"北京市海淀区北蜂窝路5号院1号写字楼第三,四层",京沪高速铁路建设，旅客运输业务；咨询服务、设备物资采购及销售、物业管理、物流、仓储、停车场业务等。(依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。),刘洪润,北京市,"公司是京沪高速铁路及沿线车站的投资、建设、运营主体，通过委托运输管理模式，委托京沪高速铁路沿线的北京局集团、济南局集团和上海局集团对京沪高速铁路进行运输管理，并将牵引供电和电力设施运行维修委托中铁电气化局集团进行管理。京沪高速铁路于2008年4月18日全线正式开工建设，2011年6月30日建成通车，正线长1,318千米，是世界上一次建成里程最长、技术标准最高的高速铁路,公司投资、建设、运营的京沪高速铁路是《中长期铁路网规划》“八纵八横”主通道的组成部分，既是贯穿我国东部路网的大动脉，又是承接南、北高速铁路，连接中西部地区客运专线的路网核心,京沪高速铁路以“安全、快捷、方便、舒适”的运营品质，极大地满足了人民群众出行需求，赢得国内外及社会各界的高度评价，树立了良好的品牌形象和市场知名度。",crjhgt@vip.163.com,"主营业务为高铁旅客运输,具体主要包括:(1)为乘坐担当列车的旅客提供高铁运输服务并收取票价款;(2)其他铁路运输企业担当的列车在京沪高速铁路上运行时,向其提供线路使用,接触网使用等服务并收取相应费用等.",邵长虹,北京,4910648.46,赵非,20080109,www.cr-jh.cn,京沪高铁,0,SHSE,SHSE,交通运输,31080,-,铁路运输,31080030,255844785000,-9.36,-7.6,¥5.20,工业,310,0.0,0,0,0.0,-10000.0,-906500,-0.68,0.68,1.0,5.97,5.53,5.73,-9.25,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750549
688158,2020Q4_1750550,上海市杨浦区隆昌路619号10#B号楼201室,从事网络科技、计算机技术领域内的技术开发、技术转让、技术咨询、技术服务，计算机、软件及辅助设备、电子产品的销售，计算机系统集成，电信业务(详见许可证)，云平台服务，云软件服务，云基础设施服务，大数据服务，新兴软件及服务，人工智能公共服务平台，人工智能基础资源与技术平台。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,季昕华,上海市,公司是国内领先的第三方云计算服务商，提供公有云、私有云、混合云三种模式服务。公有云是核心业务，私有云、混合云是重点发展领域。切入互动娱乐、移动互联、企业服务、教育、零售、金融等几个细分领域，形成完整的系列产品线。公有云产品包括计算、网络、存储、数据库、数据分析、分发等；私有云核心产品包括UMOS、UMstor、MCP、专有云服务及容器等；混合云主要由机柜托管、定制化物理机、VPN网关、外网、内网、云互通服务、运维服务等模块组成。已拥有包括内核热补丁技术、数据回滚技术、软件定义网络、负载均衡技术、分布式数据库、安全屋等在内的多项业内领先或创新的云计算技术。2018年上半年国内公有云市场排名第六。,ir@ucloud.cn;ruth.liang@ucloud.cn,"自主研发并提供计算,网络,存储等基础资源和构建在这些基础资源之上的基础IT架构产品,以及大数据,人工智能等产品,通过公有云,私有云,混合云三种模式为用户提供服务.",季昕华,上海,42253.22,桂水发,20120316,www.ucloud.cn,优刻得,0,SHSE,SHSE,软件,31110,-,软件基础构架,31110030,16226854000,7.24,-7.42,¥39.43,科技,311,0.0,0,0,0.0,-10000.0,-20700,-0.17,0.17,1.0,64.85,40.0,52.63,-25.08,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750550
688318,2020Q4_1750554,广东省深圳市福田区梅林街道梅都社区中康路136号深圳新一代产业园5栋1801,电子产品、计算机软硬件技术开发、技术服务、信息咨询(不含限制项目)。增加：电子产品、计算机软硬件的销售；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；信息技术服务；从事广告业务(法律、行政法规规定应进行广告审批登记的，另行办理审批登记后方可经营)；自有物业租赁。许可经营项目：经营增值电信业务(按《增值电信业务经营许可证》核准业务范围经营)。,黄山,深圳市,公司是国内证券行情交易系统软件产品和证券信息服务的重要供应商，主要面向证券公司等金融机构客户提供安全、稳定、可靠的金融软件解决方案，为证券公司等金融机构建设其投资者行情交易终端、终端用户信息系统以及客户服务系统等。同时为终端投资者客户提供专业、高效的证券信息服务。公司与国内大多数证券公司建立了经常业务合作关系。公司主要客户为包括中信证券股份有限公司、国泰君安证券股份有限公司、银河证券、广发证券股份有限公司、国信证券股份有限公司、华泰证券股份有限公司、申万宏源证券有限公司、招商证券股份有限公司、海通证券股份有限公司在内的国内绝大多数拥有经纪业务资质的证券公司，公司软件品牌“通达信”在证券公司等机构客户中拥有广泛的知名度和认可度。,tdx@tdx.com.cn,"主营业务:向证券公司等金融机构提供互联网证券信息服务软件的开发,销售和维护.主要产品:公司软件品牌“通达信”在证券交易软件领域具有较强的知名度和影响力.",黄山,广东,6667.0,田进恩,20070125,www.tdx.com.cn,财富趋势,0,SHSE,SHSE,软件,31110,-,软件应用,31110020,11619027000,22.43,-18.28,¥172.59,科技,311,0.0,0,0,0.0,-10000.0,-4400,-0.13,0.13,1.0,250.28,188.37,220.17,-21.61,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750554
688598,2020Q4_1750555,,,,,,,,,,,,,,金博股份,0,SHSE,SHSE,化工,10130,-,特种化学制品,10130020,23329808000,85.95,36.24,¥287.11,基础材料,101,0.0,0,0,0.0,-10000.0,-7600,-0.07,0.07,1.0,221.98,112.58,129.62,121.5,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750555
688051,2020Q4_1750552,"北京市通州区嘉创路10号院6号楼1层,2层,3层",技术推广；软件开发；销售专用设备、机械设备；机械设备研发；计算机系统集成；产品设计；经营电信业务；工程设计；工程勘探；专业承包；施工总承包；劳务分包；数据处理；信息处理和存储支持服务；应用软件服务；基础软件服务(不含医用软件)；运行维护服务；环境保护监测；委托加工汽车配件；销售汽车、计算机、软件及辅助设备；建设项目工程管理。(企业依法自主选择经营项目，开展经营活动；经营电信业务、工程勘探、工程设计以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。),李玮,北京市,公司是一家致力于科技创新，集物联网智能制造、数据采集、数据融合、智能分析为一体的物联网大数据服务企业，聚焦智慧环保领域，拓展智慧城市应用。公司的主营业务包括物联网解决方案和物联网大数据服务，其中物联网大数据服务系物联网解决方案的迭代升级。公司深耕物联网领域十余年，积累了丰富的物联网解决方案项目经验，通过持续研发投入和技术创新，公司形成自主知识产权的IoT平台、云链数据库、AI算法等技术优势，成为一家覆盖物联网全产业链的物联网大数据服务企业。公司拥有国际软件能力成熟度认证评估的最高资质CMMI5资质，以及电子与智能化工程专业承包壹级(最高资质)、建筑智能化系统设计专项甲级(最高资质)、信息系统集成及服务一级、安全防范工程设计施工壹级等50余项资质和产品认证。2018年，公司被评为“环保产业协会第五届常务理事”，公司的山西太原智慧环保入围中国信息通信研究院评选的“2018年智慧城市城市治理领域十大优秀解决方案”。,rk@rockontrol.com,"主营业务包括物联网解决方案和物联网大数据服务,其中物联网大数据服务系物联网解决方案的迭代升级.",李玮,北京,7733.4,王转转,20070914,www.rockontrol.com,佳华科技,0,SHSE,SHSE,软件,31110,-,软件应用,31110020,4988971000,-13.0,-20.0,¥63.90,科技,311,0.0,0,0,0.0,-10000.0,-4100,-0.06,0.06,1.0,126.5,77.06,98.71,-35.26,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750552
688189,2020Q4_1750553,广东省广州市萝岗区开源大道196号自编1-2栋,化学药品制剂、化学药品原料药、生物药品、化学试剂和助剂的制造及销售(不含危险化学品及监控品)；化工产品、药品、生物制品研发(不含危险化学品及监控品)；自营和代理各类商品及技术的进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动),杨文逊,长沙市,公司是一家以创新药研发为核心、以临床需求为导向，集药品研发、生产和销售于一体的创新型制药企业。公司坚持创新驱动，致力于重大疾病、突发性疾病新药和特效药的研究及产业化，如流感、肿瘤等，以更好地满足临床用药需求，服务于“健康中国”战略。通过在抗流感药物领域的精耕细作以及对抗流感药物创新研发的持续投入，公司已成为国内抗流感药物创新研发领域具备核心竞争优势的药企。公司在抗流感药物创新研发领域的布局，不仅丰富了公司抗流感药物产品线，更进一步巩固了公司在该领域的核心竞争力。公司创新药帕拉米韦氯化钠注射液开发项目获得国家“重大新药创制”科技专项支持，并成功入选国家“十二五”科技创新成就展，该产品已成为国家卫计委《流行性感冒诊疗方案(2018版)》的主要推荐药物之一，并列入国家应急产品目录，为近几年国家流感药物防控体系的成功构建及流感防控工作做出了积极贡献。,nanxin@nucien.com,"以创新药研发为核心,以临床需求为导向,集药品研发,生产和销售于一体的创新型制药企业.",张世喜,湖南,14000.0,黄俊迪,20061227,www.nucien.com,南新制药,0,SHSE,SHSE,生物科技,20610,-,生物科技,20610010,5577399000,7.72,-18.06,¥39.59,医疗保健,206,0.0,0,0,0.0,-10000.0,-6800,-0.04,0.04,1.0,80.0,45.25,55.35,-28.47,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750553
688312,2020Q4_1750556,"广东省深圳市光明新区凤凰街道高新技术产业园区邦凯路9号邦凯科技城2号C栋厂房1楼101及2,3,4楼",电子仪器、自动控制设备的技术开发、销售；计算机软硬件的技术开发及销售；计算机软件系统集成；经济信息咨询；国内贸易；经营进出口业务(以上均不含法律、行政法规、国务院决定规定需前置审批和禁止的项目)。电子仪器、自动控制设备的生产；设备租赁。,刘燕,深圳市,公司是一家专注于自动化、智能化测试设备的研发、设计、生产和销售的高科技企业，以精密机械及电、光、声等领域多种测试技术为基础，结合自动控制、图像识别、深度学习算法等技术，开发出测试治具、自动化测试设备、智能化视觉检测设备等系列产品。主要应用终端领域覆盖手机、平板电脑、智能可穿戴设备等消费电子领域、汽车电子领域及通信等领域。公司是国内首家引入线针针模技术用于FPCA测试的企业，通过对线针应用的长期研究，在接触阻抗、接触弹力、安装使用等方面做了大量的改进，提升了针模的使用寿命及测试设备生产效率。,ir@yanmade.com,"公司主要专注于自动化,智能化测试设备的研发,设计,生产和销售;主要产品为测试治具,自动化测试设备,智能化视觉检测设备等.",刘燕,广东,14347.87,邝先珍,20120312,www.yanmade.com,燕麦科技,0,SHSE,SHSE,工业制品,31070,-,特种工业机械,31070020,3715961000,20.94,-2.62,¥25.73,工业,310,0.0,0,0,0.0,-10000.0,-7400,-0.04,0.04,1.0,40.3,26.32,33.38,-22.92,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750556
688101,2020Q4_1750548,福建省厦门市集美区杏林锦亭北路66号,环境保护与资源综合利用工程设计与施工；各类工程建设活动；环境保护与资源综合利用技术与设备的开发、设计、制造及安装(所从事经营项目中，需取得相关部门资格认定的，在取得相关部门资格认定后，才能从事经营)。,蓝伟光,延安市,公司是中国膜技术开发与应用领域的开拓者，是我国最早从事过程工业先进膜分离应用工艺开发的企业之一，也是我国最早将国外先进膜技术引入国内并进行大规模工业化应用的企业之一。公司针对中国过程工业生产企业亟需解决的产品收率低、纯度不高，分离过程资源消耗大、污染物排放多等问题，对症下药、量身定制开发了一系列适合特种分离要求的膜应用工艺及与之适配的先进膜材料，从而搭建了先进膜材料及设备与广大膜应用企业之间沟通的桥梁，进而推动了先进膜材料与设备在食品饮料、医药化工、生物发酵、石油冶金、污水处理与废水资源化等领域的应用，为国内外医药化工、食品饮料、石化冶金等行业和数百家大中型生产性制造企业提供大型化、工业化、个性化的膜应用综合解决方案，上游反向延伸至膜技术产业的基础领域——膜材料供给侧，创新研制了多种符合市场需求、功能特性优异、具有自主知识产权及国内领先水平的先进无机非金属膜材料与高性能复合膜材料。,ir@suntar.com,"主营业务:提供以膜技术应用为核心的工业分离纯化,膜法水处理和环境工程专业服务.主要产品和服务为:覆盖微滤,超滤,纳滤,反渗透,膜生物反应器等各类膜应用技术和连续离子交换及色谱分离纯化的工业分离;膜法水处理(工业废水处理和中水回用,市政水处理)综合解决方案;环境工程;民用净水机的生产和销售;市政污水处理厂的投资运营.",方富林,陕西,33388.0,张文,20050426,www.suntar.com,三达膜,0,SHSE,SHSE,公共事业 - 管制,20720,-,水的生产和供应,20720010,7215987000,37.58,31.17,¥22.51,公用事业,207,0.0,0,0,0.0,-10000.0,-13500,-0.03,0.03,1.0,21.91,16.77,19.9,13.12,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750548
688080,2020Q4_1750551,北京市朝阳区紫月路18号院3号楼5层501室,"技术开发；技术推广；技术转让；技术咨询；技术服务；计算机技术培训(不得面向全国招生)；技术进出口；货物进出口；代理进出口；销售通信技术产品及配件、电子计算机软硬件及外围设备；电力自动化系统及相关电力系统自动化产品的开发、设计、委托加工；委托加工、生产通信技术产品及配件、计算机软硬件及辅助设备；销售电子产品、机械设备；设计、制作、代理、发布广告；经国家密码管理机构批准的商用密码产品的开发、生产(国家密码管理机构实行定点生产销售有效期至2020年05月30日)；销售经国家密码管理局审批并通过指定检测机构产品质量检测的商用密码产品(商用密码产品销售许可证有效期至2019年11月20日)。(企业依法自主选择经营项目,开展经营活动；依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。)",李明,北京市,公司是知名的工业物联网通信产品以及物联网领域“云+端”整体解决方案的提供商，主营产品包括工业无线路由器、无线数据终端、边缘计算网关、工业以太网交换机等工业物联网通信产品，以及智能配电网状态监测系统、智能售货控制系统等物联网创新解决方案。公司主营业务为工业物联网技术的研发和应用，为客户提供工业物联网通信(M2M)产品以及物联网(IoT)领域“云+端”整体解决方案。公司为定位于新一代信息技术领域，推动互联网、大数据、云计算、人工智能和制造业深度融合的科技创新型企业。公司致力于成为工业物联网行业的引领者，利用物联网前沿科技打造领先的工业大数据汇聚与云管理服务，帮助行业用户有效收集和利用生产运营过程中产生的海量数据，并通过掘取数据价值提高生产效率和决策能力，推动行业的智能化升级。,zhongcheng@inhand.com.cn,"主营业务为工业物联网技术的研发和应用,为客户提供工业物联网通信(M2M)产品以及物联网(IoT)领域“云+端”整体解决方案.主营产品包括工业无线路由器,无线数据终端,边缘计算网关,工业以太网交换机等工业物联网通信产品,以及智能配电网状态监测系统,智能售货控制系统等物联网创新解决方案.",李红雨,北京,3932.16,钟成,20010529,www.inhand.com.cn,XD映翰通,0,SHSE,SHSE,软件,31110,-,软件和信息技术服务,31110010,2377606000,18.58,-15.52,¥45.34,科技,311,0.0,0,0,0.0,-10000.0,-2200,-0.02,0.02,1.0,74.95,48.99,64.96,-30.2,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750551
688377,2020Q4_1750570,,,,,,,,,,,,,,迪威尔,0,SHSE,SHSE,石油与天然气,30910,-,石油与天然气 - 设备与服务,30910060,3112972000,5.79,-14.69,¥15.60,能源,309,0.0,0,0,0.0,-10000.0,-7900,-0.02,0.02,1.0,26.16,18.27,22.93,-31.97,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750570
688528,2020Q4_1750564,,,,,,,,,,,,,,秦川物联,0,SHSE,SHSE,硬件,31120,-,科技仪器,31120060,2301582000,-2.63,-16.28,¥13.68,科技,311,0.0,0,0,0.0,-10000.0,-8300,-0.01,0.01,1.0,22.33,16.1,19.81,-30.94,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750564
688027,2020Q4_1750571,,,,,,,,,,,,,,国盾量子,0,SHSE,SHSE,硬件,31120,-,通讯设备,31120010,15948426000,19.38,-14.67,¥200.77,科技,311,0.0,0,0,0.0,-10000.0,-2800,-0.01,0.01,1.0,435.0,211.64,273.11,-26.49,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750571
688277,2020Q4_1750567,北京市海淀区永泰庄北路1号中关村东升国际科学园7号楼二层,技术开发、技术咨询、技术转让、技术服务；施工总承包、专业承包、劳务分包；销售电子产品、机械设备、Ⅰ类医疗器械、Ⅱ类医疗器械；经济信息咨询；货物进出口、技术进出口、代理进出口；销售医疗器械Ⅲ类（以《医疗器械经营企业许可证》核定的范围为准）；生产医疗器械（Ⅰ、Ⅱ、Ⅲ类）（以《医疗器械生产企业许可证》核定的范围为准）。（市场主体依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,张送根,北京市,公司是国内骨科手术机器人行业的领军企业，始终专注于骨科手术机器人的研发、生产、销售和服务。以骨科手术机器人为核心产品，为医疗机构提供的产品和服务主要涵盖骨科手术机器人、手术中心专业工程、配套设备与耗材、技术服务四个方面，公司是我国骨科手术机器人产业化的先行者，创始团队成功研制出拥有我国自主知识产权的骨科手术机器人产品，是首家获得CFDA核发的第三类医疗器械注册证的“骨科机器人导航定位系统”。公司第三代产品于2016年11月获得CFDA核发的第三类医疗器械注册证，该产品各项性能指标达到国际同类产品水平，国家卫健委认定“天智航已研发生产出第三代骨科手术机器人产品，在高难骨科手术自动导航技术上成功实现从跟跑并跑迈向领跑”；公司的产品是经国家科技部认定的《创新医疗器械产品目录(2018)》中治疗设备及器械类唯一的“国际原创”产品，在国际范围内，发行人参与编制了关于手术机器人性能与安全基本要求的国际标准；在我国，发行人是“国家机器人标准化总体组”成员单位，参与编制了骨科机器人手术临床指南和诊疗规范，并参与制定了相关国家标准。,tinavi@tinavi.com,"专注于骨科手术机器人的研发,生产,销售和服务,以骨科手术机器人为核心产品.",徐进,北京,41984.68,黄军辉,20101022,cn.tinavi.com,天智航,0,SHSE,SHSE,医疗器械,20650,-,医疗器械和供给,20650020,10310588000,-19.21,-35.27,¥24.20,医疗保健,206,0.0,0,0,0.0,-10000.0,-8800,-0.01,0.01,1.0,70.47,35.88,51.83,-53.31,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750567
688600,2020Q4_1750566,,,,,,,,,,,,,,皖仪科技,0,SHSE,SHSE,硬件,31120,-,科技仪器,31120060,2190751000,9.0,-2.51,¥16.36,科技,311,0.0,0,0,0.0,-10000.0,-5500,-0.01,0.01,1.0,37.26,16.58,24.04,-31.95,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750566
603087,2020Q4_1750559,,,,,,,,,,,,,,甘李药业,0,SHSE,SHSE,医疗器械,20650,-,医疗器械和供给,20650020,49749772000,-28.22,-32.01,¥87.18,医疗保健,206,0.0,0,0,0.0,-10000.0,-1540,-0.01,0.01,1.0,135.5,105.53,122.02,-28.55,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750559
300843,2020Q4_1750563,广东省东莞市长安镇沙头南区合兴路4号,研发、生产、销售：电子产品及新能源组件、连接器、连接线产品及组件、天线、电磁屏蔽组件、射频及微波器件相关产品、电源适配器、耳机、智能穿戴及周边产品；新能源汽车充电模组、充电桩、充电枪设备及相关产品、锂电池结构件、软性线路板、锂电池产品及相关配件、通用机械设备、机械配件、汽车配件、家用电器、端子、端子机、模具、发光二极管及配件、背光透镜、光学零组件及配件及提供产品相关技术服务；表面贴片加工及相关技术服务；货物或技术进出口(国家禁止或涉及行政审批的货物和技术进出口除外)；餐饮服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动。),黄福林,东莞市,公司系一家专注于电子连接器及精密零组件的研发、生产及销售的高新技术企业，主要产品已广泛应用于消费类电子、新能源汽车等领域。自成立以来，公司扎根于自身精湛的模具开发能力以及快速的客户需求响应能力，通过了IATF16949、ISO9001、ISO14001、QC080000等体系认证和产品安规认证，公司拥有优质、稳定的客户资源，已与富士康、立讯精密、小米、TCL、日本电产、日立集团、比亚迪、长城汽车等国内外知名客户建立稳定合作关系。通过多年的生产经营积累，“JCTC TERMINAL&CONNECTORS”注册商标被认定为国家驰名商标，同时也获得广东省守合同重信用企业、广东省高新技术产品、东莞市专利优势企业等荣誉。,ir@jctc.com.cn,"电子连接器及精密零组件的研发,生产及销售,主要产品已广泛应用于消费类电子,新能源汽车等领域.",黄福林,广东,14890.0,杨旭迎,20071214,www.jctc.com.cn,胜蓝股份,0,SZSE,SZSE,工业制品,31070,-,电子器械和零件,31070060,3758485000,0.83,-12.98,¥25.55,工业,310,0.0,0,0,0.0,-10000.0,-800,0.0,0.0,1.0,48.94,28.46,35.07,-27.15,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750563
300846,2020Q4_1750562,北京市朝阳区紫月路18号院9号楼,技术开发、技术推广、技术服务、技术咨询；计算机系统服务；数据处理；基础软件服务；应用软件服务；销售计算机、软件及辅助设备、电子产品；出租商业用房；机械设备、电子产品租赁；技术进出口、货物进出口、代理进出口；经营电信业务。(市场主体依法自主选择经营项目，开展经营活动；经营电信业务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。),曲宁,北京市,"公司是一家覆盖全球的互联网数据中心服务提供商，致力于为中国企业出海提供全球云网一体化解决方案。公司主要服务于游戏、电商、视频、教育、大数据等互联网细分领域及传统行业客户，为其在全球提供快速、安全、稳定的云计算及IDC服务。公司的IDC服务覆盖全国三十多个主要城市。一方面公司的服务使客户业务接近其终端用户，保证了用户体验，另一方面数据中心的广泛覆盖及公司将IDC服务与云计算服务集成为一体的混合架构也有利于客户将其互联网业务布局全球。目前，公司在全国60余个数据中心部署超过3,000个机柜。此外，公司还在全球10余个国家或地区建立了云网一体化服务节点，包括美国、日本、新加坡、德国、中国香港等。",cds-security@capitalonline.net;liping.yang@capitalonline.net,"高性能的IDC服务及云服务等高效,优质的信息技术服务",曲宁,北京,41131.63,杨丽萍,20050713,www.capitalonline.net,首都在线,0,SZSE,SZSE,软件,31110,-,软件和信息技术服务,31110010,5186763000,-38.66,-42.72,¥12.65,科技,311,0.0,0,0,0.0,-10000.0,-1100,0.0,0.0,1.0,36.36,20.81,27.87,-54.61,2020-12-31T05:00:00Z,{5_trade_sell},{trade_sell},2020Q4_1750562
